name,isSafe,isPE,amountOfImportedDLL,advapi32.dll,user32.dll,ws2_32.dll,wininet.dll,kernel32.dll,shell32.dll,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,ImageBase,MajorSubsystemVersion,NumberOfRvaAndSizes,SizeOfImage,SectionAlignment,FileAlignment,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,relocationsOverlapEntrypoint,sequentialRelocs
2858,0,1,4,0,1,0,0,1,0,36864,380928,0,5568,4194304,4,16,823296,4096,4096,1,0,0,6.1199009610272235,7.906946875160584,4,1344407918,0,0,224,271,0,0
5398,0,1,4,0,1,0,0,1,0,36864,380928,0,5616,4194304,4,16,823296,4096,4096,1,0,0,0.7084391161331923,7.904780911389678,4,1343935512,0,0,224,271,0,0
6757,0,1,4,1,0,0,0,1,0,86016,242655,454656,82848,4259840,4,16,802816,4096,4096,1,0,0,3.3107761434277383,7.94648558985912,4,1331883114,0,0,224,271,0,0
819,0,1,4,1,1,0,0,1,0,112128,15872,0,109760,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.078421663123068,8,1334910069,0,0,224,270,0,278
6931,0,1,3,0,1,0,0,1,0,57344,389120,0,7136,4194304,4,16,823296,4096,4096,1,0,0,4.510340047798733,7.982228915050297,4,1345751731,0,0,224,271,0,0
3775,0,1,4,0,1,0,0,1,0,8704,433152,0,6236,4194304,4,16,819200,4096,512,1,0,0,0.08952421866257136,7.618843893970346,4,1305462840,0,0,224,271,0,0
3852,0,1,3,0,1,0,0,1,0,57344,401408,0,7168,4194304,4,16,823296,4096,4096,1,0,0,5.984742144850979,7.914589094312588,4,1345468244,0,0,224,271,0,0
4533,0,1,2,1,0,0,0,1,0,102912,5632,0,110272,4194304,4,16,122880,4096,512,0,0,0,1.6649936702546246,7.139049634734746,4,1335510137,0,0,224,270,0,2
5350,0,1,6,0,1,0,0,1,0,23552,134144,0,19939,4194304,5,16,258048,4096,512,1,4,0,0.020393135236084953,7.992583289576801,8,1336679084,0,0,224,258,0,148
4148,0,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.816399394457816,7.769359088218244,4,1332535995,0,0,224,271,0,0
4052,0,1,2,0,0,0,0,0,0,61952,370688,0,427582,65536,5,16,434176,512,512,1,1,0,0.2643320850924753,7.988801611782447,6,1206678582,0,0,224,258,0,77
5077,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.0835877309053314,9,1335028825,0,0,224,270,0,301
3948,0,1,7,1,1,0,0,1,1,4096,278016,0,4976,4194304,4,16,294912,4096,512,1,1,0,3.0432262456368457,7.718390100957259,5,1332069671,0,0,224,270,0,499
1899,0,1,4,0,1,0,0,1,0,5632,373760,0,5472,4194304,4,16,888832,4096,512,1,0,1,4.07067528068449,7.910617512750899,4,0,0,0,224,271,0,0
2882,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080725623470244,9,1335100833,0,0,224,270,0,301
599,0,1,5,0,1,0,0,1,1,24576,420539,397312,6469,4259840,4,16,856064,4096,4096,1,0,0,2.645392136856071,7.637341210752607,4,1333049649,0,0,224,271,0,0
4525,0,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.86984807957719,4,1335109490,0,0,224,271,0,0
3044,0,1,3,0,1,0,0,1,0,3072,111104,0,4248,4194304,4,16,126976,4096,512,1,0,1,4.321088851547162,7.78638302698537,4,0,0,0,224,271,0,0
1858,0,1,4,0,1,0,0,1,0,36864,393216,0,5648,4194304,4,16,823296,4096,4096,1,0,0,3.804696409771569,7.731282534476778,4,1344542973,0,0,224,271,0,0
4458,0,1,4,0,1,0,0,1,0,20480,419138,401408,6109,4259840,4,16,856064,4096,4096,1,0,0,6.6331661232683885,7.569897056729583,4,1333306672,0,0,224,271,0,0
6155,0,1,6,1,1,0,0,1,1,126464,14336,0,5584,4194304,4,16,155648,4096,512,0,2,2,3.4797182698111517,6.249943044127783,6,1336165208,0,0,224,270,0,95
3459,0,1,8,0,1,0,0,1,0,5632,23040,0,9029,4194304,5,16,45056,4096,512,0,0,0,0.6965697149560941,6.525448575011759,5,1153629562,0,0,224,258,1,38
4868,0,1,4,0,1,0,0,1,0,5632,16896,0,789488,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.6277307882458825,4,1319571264,0,0,224,271,0,0
3208,0,1,3,0,1,0,0,1,0,12288,376832,0,5528,4194304,4,16,823296,4096,4096,1,0,0,5.963076672924774,7.921804531874319,4,1343676558,0,0,224,271,0,0
2218,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.050190426494721,8,1342113630,0,0,224,270,0,0
4128,0,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.8067363487314534,7.76810651130859,4,1332576541,0,0,224,271,0,0
3928,0,1,4,0,1,0,0,1,0,4608,367104,0,787312,4259840,4,16,1167360,4096,512,1,0,0,2.660423162189934,7.988043657861909,4,1319571264,0,0,224,271,0,0
6953,0,1,3,0,1,0,0,1,0,12288,376832,0,5592,4194304,4,16,823296,4096,4096,1,0,0,5.966397963659617,7.922323329322524,4,1343718681,0,0,224,271,0,0
5804,0,1,3,1,1,0,0,1,0,43008,120320,0,4096,4194304,4,16,208896,4096,512,0,9,9,0.7084378349416649,6.544280007683652,12,1339826473,0,0,224,270,0,0
5039,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2673973088624811,7.987504148557306,6,1213802347,0,0,224,258,0,77
2395,0,1,5,0,1,0,0,1,0,12288,393216,0,6328,4194304,4,16,827392,4096,4096,1,0,0,4.99849977644831,7.985274658059913,4,1342474982,0,0,224,271,0,0
2362,0,1,4,0,1,0,0,1,0,20480,409600,233472,5536,4259840,4,16,987136,4096,4096,1,0,0,3.8072317617062184,7.860525599638859,4,1334914772,0,0,224,271,0,0
6542,0,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.868797015577858,4,1335109490,0,0,224,271,0,0
2780,0,1,7,1,1,0,0,1,1,4096,278016,0,4976,4194304,4,16,294912,4096,512,1,1,0,3.0432262456368457,7.71844282177196,5,1332067805,0,0,224,270,0,499
1852,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.052486719646125,7.8073609915962505,4,1341255872,0,0,224,271,0,0
3844,0,1,6,0,1,0,0,1,0,32768,442368,4096,6900,4259840,4,16,819200,4096,4096,1,1,1,4.245318003577398,7.468275186221798,5,1335978445,0,0,224,271,0,0
4347,0,1,5,0,1,0,1,1,0,36864,397312,0,5744,4194304,4,16,823296,4096,4096,1,0,0,3.8825065954588522,7.736492871170694,4,1344608860,0,0,224,271,0,0
4135,0,1,4,0,1,0,0,1,0,284672,26624,0,282192,4194304,4,16,323584,4096,512,1,2,0,0.16032872589902852,7.5670542303801245,6,1334364615,0,0,224,270,0,762
5956,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.048874365669591,8,1342155564,0,0,224,270,0,0
557,0,1,2,0,1,0,0,1,0,12288,389120,0,5416,4194304,4,16,823296,4096,4096,1,0,0,6.344182100721035,7.822999839685237,4,1343502777,0,0,224,271,0,0
6293,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6071787912781943,6.643485959548034,5,1333756366,0,0,224,8450,0,438
5838,0,1,2,0,1,0,0,1,0,161792,10240,0,123879,4194304,5,16,184320,4096,512,1,0,0,3.6089008049534987,7.902238423994242,4,1295448942,0,0,224,258,0,166
6685,0,1,4,0,1,0,0,1,0,20480,425984,249856,5577,4259840,4,16,987136,4096,4096,1,0,0,3.8910064187854547,7.862636433905837,4,1334948483,0,0,224,271,0,0
5316,0,1,2,0,0,0,0,0,0,61952,371712,0,428606,65536,5,16,435200,512,512,1,1,0,0.2659812275490582,7.988633146564915,6,1206676886,0,0,224,258,0,77
890,0,1,4,1,1,0,0,1,0,92160,2048,0,4720,4194304,4,16,106496,4096,512,1,0,0,2.093858639482634,7.615276810537711,3,1333479666,0,0,224,270,0,2
5295,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.26605214894931534,7.986781648417772,6,1213800977,0,0,224,258,0,77
4709,0,1,5,0,1,0,0,1,0,28672,421888,245760,7002,4259840,4,16,987136,4096,4096,1,0,0,4.2516646054999985,7.844173807250275,4,1335469004,0,0,224,271,0,0
3393,0,1,4,1,1,0,0,1,0,98304,254687,434176,83039,4259840,4,16,806912,4096,4096,1,0,0,4.108738856680199,7.880688408259802,4,1331931721,0,0,224,271,0,0
3457,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5220006632795509,6.643661752884318,5,1333985852,0,0,224,8450,0,0
623,0,1,4,0,1,0,0,1,0,5632,16896,0,789756,4259840,4,16,819200,4096,512,0,0,0,0.4023792985675851,6.635658494592666,4,1319571264,0,0,224,271,0,0
4690,0,1,3,1,0,0,0,1,0,102912,5632,0,110256,4194304,4,16,122880,4096,512,0,0,0,1.661304313284645,7.138450830463756,4,1335506518,0,0,224,270,0,2
4205,0,1,2,0,1,0,0,1,0,12288,389120,0,5560,4194304,4,16,823296,4096,4096,1,0,0,3.437831376084441,7.921887581258616,4,1343210481,0,0,224,271,0,0
1699,0,1,4,0,1,0,0,1,0,22528,130560,0,16236,4194304,5,16,258048,4096,512,1,3,0,0.020393135236084953,7.917810701621235,7,1339067024,0,0,224,258,0,130
5217,0,1,4,0,1,0,1,1,0,45056,393216,0,5968,4194304,4,16,823296,4096,4096,1,0,0,4.006001550744785,7.731882097091797,4,1344692537,0,0,224,271,0,0
629,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5189775452667287,6.644070165747287,5,1333985043,0,0,224,8450,0,0
75,0,1,5,1,1,0,0,1,0,140288,37888,0,115148,4194304,5,16,200704,4096,512,1,0,0,3.5784614234363934,7.876079644601034,4,1299454751,0,0,224,258,0,133
2658,0,1,5,1,1,0,0,1,0,140288,37888,0,115148,4194304,5,16,200704,4096,512,1,0,0,3.5784614234363934,7.8745849743891405,4,1299454751,0,0,224,258,0,133
6693,0,1,6,0,1,0,0,1,0,206336,0,0,26205,4194304,5,16,286720,4096,512,1,0,0,0.020393135236084953,7.861375461992038,4,1304906909,0,0,224,258,0,93
1965,0,1,4,0,1,0,0,1,0,23040,136704,0,16366,4194304,5,16,258048,4096,512,1,4,0,0.020393135236084953,7.991959195462039,8,1335945737,0,0,224,258,0,108
5665,0,1,2,0,1,0,0,1,0,12288,389120,0,5416,4194304,4,16,823296,4096,4096,1,0,0,6.343436335467652,7.8232854348458165,4,1343502777,0,0,224,271,0,0
3629,0,1,4,0,1,0,1,1,0,45056,409600,0,5952,4194304,4,16,823296,4096,4096,1,0,0,3.996705822556722,7.731447968188042,4,1344755412,0,0,224,271,0,0
4943,0,1,6,1,1,1,0,1,0,143360,61440,0,78682,1694498816,4,16,225280,4096,4096,0,0,0,2.6101827957290697,6.674417448850635,5,1334928903,0,0,224,8450,0,423
2766,0,1,4,0,1,0,0,1,0,5632,16896,0,789732,4259840,4,16,819200,4096,512,0,0,0,0.39408806322024814,6.668875207084917,4,1319571264,0,0,224,271,0,0
3036,0,1,4,0,1,0,0,1,0,194560,0,0,192799,4194304,5,16,233472,4096,512,0,0,0,0.020393135236084953,6.827468797356243,4,1307802254,0,0,224,258,0,107
6312,0,1,4,1,1,0,0,1,0,15360,111104,0,6000,4194304,4,16,147456,4096,512,0,3,3,2.617643850195868,7.282027979998174,7,1337985584,0,0,224,270,0,0
559,0,1,5,0,0,0,0,1,0,108032,272896,0,98548,4259840,4,16,909312,4096,512,1,0,0,2.441107512770512,7.896930723865391,5,1182791715,0,0,224,258,0,9
232,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.080749220392,9,1335051621,0,0,224,270,0,301
4792,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.932793706934818,7.7367346151503575,4,1344630696,0,0,224,271,0,0
2363,0,1,4,1,1,0,0,1,0,94208,273902,425984,76367,4259840,4,16,815104,4096,4096,1,0,0,4.025047170111865,7.772095073764541,4,1332442873,0,0,224,271,0,0
3974,0,1,4,0,0,0,0,1,0,316416,484864,0,103724,4194304,4,16,815104,4096,512,1,0,0,5.464913894197383,7.91061532821003,5,1127539152,0,0,224,258,0,8
823,0,1,3,0,1,0,0,1,0,12288,393216,0,6260,4194304,4,16,827392,4096,4096,1,0,0,4.977772081096585,7.9850704013797,4,1342552538,0,0,224,271,0,0
3116,0,1,7,1,1,0,0,1,1,4096,278016,0,4976,4194304,4,16,294912,4096,512,1,1,0,3.0419912236578512,7.7183247501181995,5,1332077111,0,0,224,270,0,499
262,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,1,1.5234959083981834,6.6439017700302205,5,1333761802,0,0,224,8450,0,0
2075,0,1,2,1,0,0,0,1,0,94208,307678,491520,76217,4259840,4,16,913408,4096,4096,1,0,0,3.8067363487314534,7.76748799757047,4,1332576541,0,0,224,271,0,0
1916,0,1,2,0,0,0,0,1,0,16384,385024,0,6439,4194304,4,16,782336,4096,4096,1,0,0,3.057376660167672,7.807458814343051,4,1340958314,0,0,224,271,0,0
3646,0,1,3,1,1,0,0,1,0,145408,46592,0,5248,4194304,4,16,217088,4096,512,0,5,5,0.12943919267108936,6.047084107858234,8,1342246801,0,0,224,270,0,0
4470,0,1,2,0,1,0,0,1,0,12288,372736,0,5544,4194304,4,16,823296,4096,4096,1,0,0,6.374244126291662,7.921394177728812,4,1343414552,0,0,224,271,0,0
2000,0,1,2,0,0,0,0,0,0,60928,401920,0,457790,65536,5,16,464384,512,512,1,1,0,0.21187078590960143,7.990590990837624,6,1216620449,0,0,224,258,0,79
2211,0,1,3,1,0,0,0,1,0,2048,91648,0,4640,4194304,4,16,110592,4096,512,1,0,0,2.006387977875609,7.757437358281319,5,1332885617,0,0,224,270,0,2
3645,0,1,4,0,1,0,0,1,0,28672,442368,253952,7012,4259840,4,16,999424,4096,4096,1,0,0,4.19189111895225,7.8176917875471545,4,1335291770,0,0,224,271,0,0
6414,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2672130101558982,7.987503657572481,6,1213802347,0,0,224,258,0,77
2232,0,1,4,0,1,0,0,1,0,5632,16896,0,789692,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.675036567184178,4,1319571264,0,0,224,271,0,0
245,0,1,3,1,1,0,0,1,0,145408,16896,0,5360,4194304,4,16,188416,4096,512,0,5,5,0.416541661794913,6.050613473591787,8,1342124422,0,0,224,270,0,0
6076,0,1,4,0,1,0,0,1,0,5632,16896,0,789708,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.654689916362389,4,1319571264,0,0,224,271,0,0
6222,0,1,9,1,1,0,0,1,0,266752,29696,0,5248,4194304,4,16,323584,4096,512,1,4,4,2.962228912613944,7.703762945714543,8,1333014012,0,0,224,270,0,1200
2679,0,1,4,0,1,0,0,1,0,5632,16896,0,789336,4259840,4,16,819200,4096,512,0,0,0,0.40554835374125364,6.68634444342515,4,1319571264,0,0,224,271,0,0
4270,0,1,2,0,1,0,0,1,0,12288,389120,0,5432,4194304,4,16,823296,4096,4096,1,0,0,6.346906811563802,7.823341201647486,4,1343555000,0,0,224,271,0,0
2709,0,1,4,0,1,0,0,1,0,20480,479232,0,6355,4194304,4,16,827392,4096,4096,1,0,0,2.0042491994422744,7.976839154127798,4,1342207595,0,0,224,271,0,0
6394,0,1,3,0,1,0,0,1,0,16384,397312,0,6296,4194304,4,16,782336,4096,4096,1,0,0,4.440074440935078,7.817229445306081,4,1341347075,0,0,224,271,0,0
5209,0,1,5,0,1,0,0,1,0,28672,421888,245760,7002,4259840,4,16,987136,4096,4096,1,0,0,4.2516646054999985,7.822448241107891,4,1335469004,0,0,224,271,0,0
5044,0,1,4,1,1,0,0,1,0,112128,15872,0,109696,4194304,4,16,151552,4096,512,0,4,0,0.16032872589902852,7.080004219405777,8,1334784251,0,0,224,270,0,278
1893,0,1,4,1,0,0,0,1,0,90112,245140,499712,87064,4194304,4,16,856064,4096,4096,1,0,0,2.9479396223882492,7.966731327655429,4,1331800726,0,0,224,271,0,0
6596,0,1,2,0,1,0,0,1,0,159232,15360,0,133118,4194304,5,16,184320,4096,512,1,0,0,3.539588140225625,7.893336680061549,4,1300517907,0,0,224,258,0,165
3153,0,1,5,1,1,0,0,1,0,113152,20992,0,110752,4194304,4,16,151552,4096,512,0,3,0,0.16032872589902852,6.9987038967651305,7,1334716834,0,0,224,270,0,541
3074,0,1,7,1,1,1,0,1,0,143360,61440,0,77738,1677721600,4,16,225280,4096,4096,0,0,0,2.6058640429280744,6.6434410073850465,5,1333760698,0,0,224,8450,0,439
7016,0,1,3,1,1,0,0,1,0,160256,9728,0,4096,4194304,5,16,229376,4096,512,1,5,0,0.43710972513537405,7.8991449480704805,9,1301306542,0,0,224,258,0,151
937,0,1,2,0,0,0,0,0,0,62976,370688,0,428606,65536,5,16,435200,512,512,1,1,0,0.25713725859624276,7.988683726425915,6,1200723403,0,0,224,258,0,77
752,0,1,7,1,0,0,0,1,0,83456,353792,0,73132,4259840,4,16,888832,4096,512,1,0,0,5.830304288170459,7.958782941248126,4,1123421509,0,0,224,259,0,0
4706,0,1,3,1,1,0,0,1,0,145408,16896,0,5376,4194304,4,16,188416,4096,512,0,5,5,0.4255926339982148,6.0511518422500625,8,1342044170,0,0,224,270,0,0
5999,0,1,3,1,1,0,0,1,0,160768,9728,0,4096,4194304,5,16,229376,4096,512,1,5,0,0.43710972513537405,7.895201001341044,9,1301306542,0,0,224,258,0,151
5355,0,1,3,0,1,0,0,1,0,12288,376832,0,5528,4194304,4,16,823296,4096,4096,1,0,0,5.961541216472901,7.921891209022322,4,1343676558,0,0,224,271,0,0
3456,0,1,4,0,1,0,0,1,0,5632,497664,0,5224,4194304,4,16,888832,4096,512,0,0,1,4.046794628218161,6.6429681106491945,4,0,0,0,224,271,0,0
3952,0,1,7,1,1,0,0,1,0,165888,39424,0,98338,4194304,5,16,225280,4096,512,0,2,0,1.309136702784461,6.588704396637829,6,1339791514,0,0,224,258,0,257
2934,0,1,4,0,1,0,0,1,0,28672,393216,217088,6523,4259840,4,16,987136,4096,4096,1,0,0,3.982417446495472,7.848462283367459,4,1335608472,0,0,224,271,0,0
3234,0,1,4,1,1,0,0,1,0,94208,273902,425984,76367,4259840,4,16,815104,4096,4096,1,0,0,4.025047170111865,7.771236990984487,4,1332442873,0,0,224,271,0,0
7004,0,1,4,0,1,0,0,1,0,8704,433152,0,6152,4194304,4,16,819200,4096,512,1,0,0,0.08952421866257136,7.618848664598869,4,1305462840,0,0,224,271,0,0
4938,0,1,4,0,1,0,0,1,0,5632,374784,0,5596,4194304,4,16,823296,4096,512,1,0,1,4.043310762323936,7.9068730759358115,4,1326871294,0,0,224,271,0,0
2419,0,1,2,1,0,0,0,1,0,264704,7168,0,4544,4194304,4,16,290816,4096,512,1,1,0,1.8631342934142685,7.713306461553055,5,1331686206,0,0,224,270,0,0
6161,0,1,7,1,1,1,0,1,0,18432,244224,1069948,8192,4194304,5,16,1363968,4096,512,1,3,1,4.164608791209801,7.980779434491256,9,1199997096,0,0,224,271,0,0
3261,0,1,3,0,1,0,0,1,0,12288,393216,0,6292,4194304,4,16,827392,4096,4096,1,0,0,4.998030122446815,7.985379879699668,4,1342527051,0,0,224,271,0,0
438,0,1,4,0,1,0,0,1,0,165888,12288,0,92126,4194304,5,16,192512,4096,512,1,1,0,2.749473493137378,7.774195178634688,4,1337382184,0,0,224,258,0,190
2496,0,1,2,1,0,0,0,1,0,103424,4608,0,9296,4194304,4,16,122880,4096,512,0,0,0,2.0311300390555593,7.125924401763385,4,1335817430,0,0,224,270,0,2
5054,0,1,6,0,1,0,0,1,0,81920,77824,0,5765,4194304,4,16,163840,4096,4096,0,0,0,1.7616432453636535,5.322657869150147,4,1383980091,0,0,224,271,0,0
2295,0,1,4,0,1,0,0,1,0,57344,425984,0,7408,4194304,4,16,823296,4096,4096,1,0,0,4.036087621003181,7.6948388651223025,4,1345204040,0,0,224,271,0,0
5632,0,1,4,0,1,0,0,1,0,9216,357376,0,7548,4194304,4,16,823296,4096,512,1,0,0,0.0821922343215099,7.94419726629551,4,1305462840,0,0,224,271,0,0
2690,0,1,4,1,1,0,0,1,0,113152,15872,0,109808,4194304,4,16,155648,4096,512,0,5,0,0.16032872589902852,7.083581154501096,9,1335034851,0,0,224,270,0,301
3195,0,1,4,0,1,0,0,1,0,194560,0,0,192432,4194304,5,16,233472,4096,512,0,0,0,0.020393135236084953,6.831364401479752,4,1297997552,0,0,224,258,0,111
6302,0,1,6,1,1,0,0,1,1,94208,298478,401408,76383,4259840,4,16,815104,4096,4096,1,0,0,4.074325254803732,7.7749986513796365,4,1332407685,0,0,224,271,0,0
3295,0,1,2,1,0,0,0,1,0,2048,92160,0,4880,4194304,4,16,106496,4096,512,1,0,0,2.076710866356221,7.526310641126454,4,1332547210,0,0,224,270,0,1
6220,0,1,4,0,1,0,0,1,0,28672,393216,217088,6590,4259840,4,16,987136,4096,4096,1,0,0,3.978445426739278,7.844643331160053,4,1335555348,0,0,224,271,0,0
6282,0,1,4,0,1,0,0,1,0,5632,387584,0,5180,4194304,4,16,823296,4096,512,1,0,1,4.060349954168908,7.852468064632589,4,1326871294,0,0,224,271,0,0
4841,0,1,4,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9546132410111117,7.7361296950947205,4,1344673277,0,0,224,271,0,0
3136,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.9517200297053146,7.736374039306789,4,1344630696,0,0,224,271,0,0
4016,0,1,4,0,1,0,1,1,0,45056,393216,0,5968,4194304,4,16,823296,4096,4096,1,0,0,3.9708355720914676,7.731584283972061,4,1344692537,0,0,224,271,0,0
291,0,1,5,0,1,0,1,1,0,36864,393216,0,5776,4194304,4,16,823296,4096,4096,1,0,0,3.903613888986164,7.73635916865876,4,1344630696,0,0,224,271,0,0
2092,0,1,5,0,1,0,0,1,0,28672,421888,245760,7002,4259840,4,16,987136,4096,4096,1,0,0,4.2516646054999985,7.8451839316896335,4,1335469004,0,0,224,271,0,0
3588,0,1,5,0,1,0,0,1,0,20480,390466,430080,5927,4259840,4,16,856064,4096,4096,1,0,0,6.617363174330505,7.876610284778717,4,1333619166,0,0,224,271,0,0
2514,0,1,4,0,1,0,0,1,0,28672,393216,217088,6590,4259840,4,16,987136,4096,4096,1,0,0,3.978445426739278,7.846384717669747,4,1335555348,0,0,224,271,0,0
5808,0,1,6,1,1,1,0,1,0,143360,61440,0,78682,1694498816,4,16,225280,4096,4096,0,0,0,2.6067963259639213,6.674287048723697,5,1334923140,0,0,224,8450,0,424
1871,0,1,6,0,1,0,0,1,0,206336,0,0,26205,4194304,5,16,286720,4096,512,1,0,0,0.020393135236084953,7.861217204257591,4,1304906909,0,0,224,258,0,93
485,0,1,4,0,1,0,0,1,0,22528,136192,0,16184,4194304,5,16,262144,4096,512,1,4,0,0.020393135236084953,7.992002198062235,8,1337086863,0,0,224,258,0,156
5982,0,1,2,1,0,0,0,1,0,2048,256000,0,4128,4194304,4,16,274432,4096,512,1,1,1,1.9411925072141014,7.729669262985899,5,1332661215,0,0,224,270,0,2
3823,0,1,2,0,1,0,0,1,0,141824,24576,0,103349,4194304,5,16,192512,4096,512,1,5,0,0.4321696372193959,7.972252647302025,9,1299652403,0,0,224,258,0,116
6714,0,1,7,1,1,0,0,1,1,98304,291551,397312,82849,4259840,4,16,806912,4096,4096,1,0,0,4.139347676949244,7.878056012960175,4,1332274738,0,0,224,271,0,0
4512,0,1,3,0,1,0,0,1,0,32768,405504,376832,6708,4259840,4,16,819200,4096,4096,1,0,0,3.967248013389364,7.822059787813589,4,1336033167,0,0,224,271,0,0
6747,0,1,2,0,1,0,0,1,0,12288,376832,0,5464,4194304,4,16,823296,4096,4096,1,0,0,5.960997336871748,7.920970068138857,4,1343592957,0,0,224,271,0,0
5002,0,1,4,0,1,0,0,1,0,36864,380928,0,5616,4194304,4,16,823296,4096,4096,1,0,0,0.7097346649428797,7.90472519015345,4,1343935512,0,0,224,271,0,0
4855,0,1,4,0,1,0,0,1,0,112128,26624,0,111456,4194304,4,16,147456,4096,512,0,0,0,4.375632094319869,6.979233610249886,4,1334137254,0,0,224,270,0,762
6908,0,1,4,1,0,0,0,1,0,90112,245140,499712,87166,4194304,4,16,856064,4096,4096,1,0,0,1.1369952838140192,7.9667511968688745,4,1331844927,0,0,224,271,0,0
5923,0,1,2,0,0,0,0,1,0,16384,385024,0,6504,4194304,4,16,782336,4096,4096,1,0,0,3.0628134874575483,7.807535137044357,4,1341255872,0,0,224,271,0,0
3827,0,1,6,0,1,0,0,1,1,20480,402754,417792,6137,4259840,4,16,856064,4096,4096,1,0,0,6.647853260072606,7.698648121033732,4,1333397172,0,0,224,271,0,0
5717,0,1,6,0,1,0,0,1,0,28672,425984,249856,7354,4259840,4,16,987136,4096,4096,1,0,0,4.365003733337219,7.859959956699526,4,1335109490,0,0,224,271,0,0
955,0,1,6,0,1,0,0,1,0,32768,466944,4096,8020,4259840,4,16,819200,4096,4096,0,1,1,4.246433195949993,7.195243632737518,5,1335900359,0,0,224,271,0,0
5178,0,1,3,0,1,0,0,1,0,12288,393216,0,6260,4194304,4,16,827392,4096,4096,1,0,0,4.9673558566680605,7.9853860554719365,4,1342615498,0,0,224,271,0,0
6507,0,1,2,1,0,0,0,1,0,2048,94720,0,4704,4194304,4,16,118784,4096,512,1,3,2,1.9360022337135043,7.719776884408309,7,1332805220,0,0,224,270,0,2
5483,0,1,3,1,0,0,0,1,0,91648,1536,0,4720,4194304,4,16,106496,4096,512,1,0,0,1.9489780380055324,7.632113498499242,3,1333550880,0,0,224,270,0,2
3866,0,1,2,0,0,0,0,0,0,60928,371712,0,427582,65536,5,16,434176,512,512,1,1,0,0.2677012914058982,7.987190460757948,6,1213801658,0,0,224,258,0,77
2906,0,1,2,0,0,0,0,0,0,61952,371200,0,428094,65536,5,16,434688,512,512,1,1,0,0.2556482507429918,7.98847798633045,6,1208445428,0,0,224,258,0,77
2485,0,1,11,1,1,0,0,1,0,9728,96256,0,11274,4194304,5,16,135168,4096,512,1,1,0,0.06116285224115448,7.965994853441171,5,1343901456,0,0,224,258,0,2
6279,0,1,8,1,1,0,0,1,0,8192,353858,516096,4768,4194304,4,16,897024,4096,4096,1,0,0,1.437992319398733,7.689868252116311,4,1331586159,0,0,224,271,0,0
5149,0,1,4,0,1,0,0,1,0,28672,409600,4096,6539,4259840,4,16,819200,4096,4096,1,1,1,3.9837350453792273,7.822228352317586,5,1335725530,0,0,224,271,0,0
